txtid	date	year	settlement	county	from	to	soc.stat	hit
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Énnekem  mostanában egyéb új híreim nincsenek,  || hanem minapában a szegény légrádiak általmentenek volt hatvannyolc lóval,  || melyeket még a partnál eszébe'n vévén a török,  || mind gyaloggal és lovassal kijöttek,  || hármat levágtak bennük,  || s a tizenegyet elevenen fogták el.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Énnekem  mostanában egyéb új híreim nincsenek,  || hanem minapában a szegény légrádiak általmentenek volt hatvannyolc lóval,  || melyeket még a partnál eszébe'n vévén a török,  || mind gyaloggal és lovassal kijöttek,  || hármat levágtak bennük,  || s a tizenegyet elevenen fogták el.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Énnekem  mostanában egyéb új híreim nincsenek,  || hanem minapában a szegény légrádiak általmentenek volt hatvannyolc lóval,  || melyeket még a partnál eszébe'n vévén a török,  || mind gyaloggal és lovassal kijöttek,  || hármat levágtak bennük,  || s a tizenegyet elevenen fogták el.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Nevezetes  legény több egynél nem veszett,  || hanem egy Tóth György nevű,  || mely azelőtt a kegyelmed szolgája is volt.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Nevezetes  legény több egynél nem veszett,  || hanem egy Tóth György nevű,  || mely azelőtt a kegyelmed szolgája is volt.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Nevezetes  legény több egynél nem veszett,  || hanem egy Tóth György nevű,  || mely azelőtt a kegyelmed szolgája is volt.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[A  többi mind közlegény volt.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Mentenek  azután is fel törökök mintegy nyolcvan, avagy kilencven lóval,  || de a lestől tartván, nem ütöttem rájuk.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Mentenek  azután is fel törökök mintegy nyolcvan, avagy kilencven lóval,  || de a lestől tartván, nem ütöttem rájuk.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Mindazáltal  ezután, || <ha mi híreim lesznek,>  ||kegyelmedet szeretettel tudósítom, édes bátyámuram! ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Mindazáltal  ezután, || <ha mi híreim lesznek,>  ||kegyelmedet szeretettel tudósítom, édes bátyámuram! ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Kérem  kegyelmedet,  || hogy ezen levelemben inkludált levelet Leonóra császárné őfelsége szekretáriusának általküldené kegyelmed a savanyú vízhez!  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Kérem  kegyelmedet,  || hogy ezen levelemben inkludált levelet Leonóra császárné őfelsége szekretáriusának általküldené kegyelmed a savanyú vízhez!  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Megszolgálom  kegyelmednek.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Kegyelmed  is parancsoljon, édes bátyámuram,  || valamiben tudok,  || nagy szeretettel szolgálok kegyelmednek.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Kegyelmed  is parancsoljon, édes bátyámuram,  || valamiben tudok,  || nagy szeretettel szolgálok kegyelmednek.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Kegyelmed  is parancsoljon, édes bátyámuram,  || valamiben tudok,  || nagy szeretettel szolgálok kegyelmednek.  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Isten  éltesse kegyelmedet sokáig jó egészségben!  ||]] 
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Datum Chartorniae die 6 Julii, anno 1647}. ||]]  
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissimae Dominationis Vestrae} ||]]  
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Servitor et Frater paratissimus} ||]]  
Zr. p. 96	1647-07-06	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Gróf  Zrínyi Miklós.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissimo domino comiti domino Adamo de Batthian perpetuo in Nemet Uyuar, sacri Romani imperii equiti dapiferorum regalium per Hungariam magistro, partium eiusdem Hungariae Cis Danubianarum et confiniorum Canisae oppositorum supremo generali, sacrae caesareae et regiae maiestatis consiliario camerario etc. Domino et fratri observandissimo.} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissime Comes, Domine et Frater mihi observandissime,} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Salutem et servitiorum meorum paratissimam commendationem.} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Áldja  meg Isten kegyelmedet minden jókkal!  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Nem  akarám elmúlatnom,  || hogy kegyelmedet, édes bátyám, ezen alkalmatossággal levelem által meg ne látogassam,  || és a kegyelmed egészsége felől ne tudózzam  || és értekezzem.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Nem  akarám elmúlatnom,  || hogy kegyelmedet, édes bátyám, ezen alkalmatossággal levelem által meg ne látogassam,  || és a kegyelmed egészsége felől ne tudózzam  || és értekezzem.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Nem  akarám elmúlatnom,  || hogy kegyelmedet, édes bátyám, ezen alkalmatossággal levelem által meg ne látogassam,  || és a kegyelmed egészsége felől ne tudózzam  || és értekezzem.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Nem  akarám elmúlatnom,  || hogy kegyelmedet, édes bátyám, ezen alkalmatossággal levelem által meg ne látogassam,  || és a kegyelmed egészsége felől ne tudózzam  || és értekezzem.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Én, ||  <Istennek hála,>  ||mostan jó egészségben vagyok, || melyet kegyelmednek is kívánok.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Én, ||  <Istennek hála,>  ||mostan jó egészségben vagyok, || melyet kegyelmednek is kívánok.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Én, ||  <Istennek hála,>  ||mostan jó egészségben vagyok, || melyet kegyelmednek is kívánok.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[A  törökkel mostan békességben vagyunk,  || énnekem semmi új híreim nincsenek,  ||hanem || <ha valami új hírei vannak kegyelmednek onnan felől,>  ||tudósítson kegyelmed, édes bátyámuram, engem is! ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  törökkel mostan békességben vagyunk,  || énnekem semmi új híreim nincsenek,  ||hanem || <ha valami új hírei vannak kegyelmednek onnan felől,>  ||tudósítson kegyelmed, édes bátyámuram, engem is! ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  törökkel mostan békességben vagyunk,  || énnekem semmi új híreim nincsenek,  ||hanem || <ha valami új hírei vannak kegyelmednek onnan felől,>  ||tudósítson kegyelmed, édes bátyámuram, engem is! ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  törökkel mostan békességben vagyunk,  || énnekem semmi új híreim nincsenek,  ||hanem || <ha valami új hírei vannak kegyelmednek onnan felől,>  ||tudósítson kegyelmed, édes bátyámuram, engem is! ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Kegyelmed  is parancsoljon!  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Szeretettel  szolgálok kegyelmednek,  || valamiből tudok.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Szeretettel  szolgálok kegyelmednek,  || valamiből tudok.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Ezzel  Isten éltesse kegyelmedet jó egészségben!  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Datum Chaktorniae die 8 Augusti 1647.} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissimae Dominationis Vestrae} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Servitor et Frater ad serviendum paratissimus,} ||]]  
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Édes  bátyámuram, az én tovább való szolgálatomért az öreg császárné szekretáriusának, Gioan Coenensnek küldjön egy szekéren valami bort és élést,  || mert éntőlem kért,  || de én a messzeségnek miatta nem küldhetek neki,  || meglátja kegyelmed,  || hogy nagyobb dologból szolgálok kegyelmednek.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Édes  bátyámuram, az én tovább való szolgálatomért az öreg császárné szekretáriusának, Gioan Coenensnek küldjön egy szekéren valami bort és élést,  || mert éntőlem kért,  || de én a messzeségnek miatta nem küldhetek neki,  || meglátja kegyelmed,  || hogy nagyobb dologból szolgálok kegyelmednek.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Édes  bátyámuram, az én tovább való szolgálatomért az öreg császárné szekretáriusának, Gioan Coenensnek küldjön egy szekéren valami bort és élést,  || mert éntőlem kért,  || de én a messzeségnek miatta nem küldhetek neki,  || meglátja kegyelmed,  || hogy nagyobb dologból szolgálok kegyelmednek.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Édes  bátyámuram, az én tovább való szolgálatomért az öreg császárné szekretáriusának, Gioan Coenensnek küldjön egy szekéren valami bort és élést,  || mert éntőlem kért,  || de én a messzeségnek miatta nem küldhetek neki,  || meglátja kegyelmed,  || hogy nagyobb dologból szolgálok kegyelmednek.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Édes  bátyámuram, az én tovább való szolgálatomért az öreg császárné szekretáriusának, Gioan Coenensnek küldjön egy szekéren valami bort és élést,  || mert éntőlem kért,  || de én a messzeségnek miatta nem küldhetek neki,  || meglátja kegyelmed,  || hogy nagyobb dologból szolgálok kegyelmednek.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[A  savanyú víznél vagyon a szekretárius,  ||de || <ha ott nincsen,>  ||nem szükség kegyelmednek máshova küldeni. ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  savanyú víznél vagyon a szekretárius,  ||de || <ha ott nincsen,>  ||nem szükség kegyelmednek máshova küldeni. ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  savanyú víznél vagyon a szekretárius,  ||de || <ha ott nincsen,>  ||nem szükség kegyelmednek máshova küldeni. ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Gróf  Zrínyi Miklós  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Anno 1647. die}  Júliustól fogvást való levele Zrínyi Miklós és Péter uraiméknak,  || fél esztendő alatt valók mind.  ||]] 
Zr. p. 98	1647-08-08	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[{\!lat!Anno 1647. die}  Júliustól fogvást való levele Zrínyi Miklós és Péter uraiméknak,  || fél esztendő alatt valók mind.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissimo comiti domino Adamo de Batthian, perpetuo in Nemet Uyuar, sacri Romani imperii equiti, dapiferorum regalium in Hungaria magistro, partium eiusdem Hungariae Cis Danubianarum et confiniorum Canisae oppositorum supremo generali, sacrae caesareae et regiae maiestatis consiliario camerario etc. Domino et fratri mihi observandissimo.} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissime Comes Domine et Frater mihi observandissime.} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Salutem et servitiorum meorum paratissimam commendationem.} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Áldja  meg az Úristen kegyelmedet sok jókkal!  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Én  a kegyelmed két levelére későn adok választ,  || mivelhogy későn is vettem el,  || a nagy árvizek miatt sem magam nem mehettem kegyelmedhez, édes bátyámuram,  || sem pedig szolgámat nem küldhettem el.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Én  a kegyelmed két levelére későn adok választ,  || mivelhogy későn is vettem el,  || a nagy árvizek miatt sem magam nem mehettem kegyelmedhez, édes bátyámuram,  || sem pedig szolgámat nem küldhettem el.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Én  a kegyelmed két levelére későn adok választ,  || mivelhogy későn is vettem el,  || a nagy árvizek miatt sem magam nem mehettem kegyelmedhez, édes bátyámuram,  || sem pedig szolgámat nem küldhettem el.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Én  a kegyelmed két levelére későn adok választ,  || mivelhogy későn is vettem el,  || a nagy árvizek miatt sem magam nem mehettem kegyelmedhez, édes bátyámuram,  || sem pedig szolgámat nem küldhettem el.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[A  fizetés végett mit kellessék cselekednem,  || ha odamenjek-e a kegyelmed szolgálatára,  || avagy itt várjam meg,  || szeretett[el] kérem kegyelmedet, édes bátyámuram,  || mutassa kegyelmed jóakaratát hozzám,  || adja tudtomra kegyelmed,  || énnekem is parancsoljon kegyelmed, édes bátyámuram,  || nagy szeretettel szolgálok kegyelmednek,  || valamiből tudok szolgálni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Isten  tartsa  || és éltesse kegyelmedet sokáig jó egészségben!  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[Isten  tartsa  || és éltesse kegyelmedet sokáig jó egészségben!  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Datum Chaktorniae prima Septembris 1647.} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Illustrissimae Dominationis Vesetrae} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!Servitor et Frater ad obsequia paratissimus} ||]]  
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!P. S.}  A hódoltságbeli emberek sarcoltatásáról meghagytam Darabos uramnak,  || hogy ezután ne sarcoltassa őket.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 [[{\!lat!P. S.}  A hódoltságbeli emberek sarcoltatásáról meghagytam Darabos uramnak,  || hogy ezután ne sarcoltassa őket.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[Ebből  is szatiszfakciót akarok kegyelmednek tetetni.  ||]] 
Zr. p. 99	1647-09-01	1647			Zrínyi Miklós	Batthyány Ádám	nemes	 *[[{\!lat!C.(omes) N.(icolaus) a Zrin.} ||]]  
